no,rank,isbn13,title,author,description,publisher,pub_date,img_url,emotion_score,color,category
277963685,707,9788937490279 ,순수 박물관,지은이: 오르한 파묵 ;옮긴이: 이난아,"오르한 파묵이 노벨 문학상 수상 이후 처음 발표한 소설. 문명 간의 충돌, 이슬람과 세속화된 민족주의 간의 관계 등을 주제로 작품을 써 왔으며, 노벨 문학상 수상 당시 '문화들 간의 충돌과 얽힘을 나타내는 새로운 상징들을 발견 했다.'라는 평가를 받았던 오르한 파묵은 이 소설에서 처음으로 '남녀 간의 사랑'을 주제로 삼고 있다.",민음사,2010,https://bookthumb-phinf.pstatic.net/cover/062/847/06284799.jpg?type=m1&udate=20180514,-1383,7,문학
277969569,569,9791189550257 ,처음 읽는 술의 세계사 :한 잔 술에 담긴 인류 역사 이야기,미야자키 마사카츠 지음 ;정세환 옮김,"인간을 신의 세계로 유혹하는 술, 향긋한 술을 통해 배우는 인류 문명의 역사. 각 지역의 문화적 특색이 담긴 술이 어떻게 탄생되었고 또 어떻게 세계로 확산되었는지를 살피는 것은 인류 문명의 역사를 이해하는 데 중요한 단서가 된다.",탐나는책,2020,https://image.aladin.co.kr/product/25360/12/cover/k092633719_1.jpg,-1383,7,학문
277966959,253,9788949124353 ,복제인간 윤봉구,임은하 글 ;정용환 그림,"2017년 제5회 스토리킹 수상작. 자신이 복제인간이라는 사실을 알게 된 한 소년이 겪는 가슴 찡한 성장을 담은 작품으로, ‘복제인간’을 다룬 국내 최초의 SF 성장소설이다. 솔직 발랄한 매력을 가진 봉구의 자아 찾기 여정이 코 끝 찡하면서도 유쾌하게 펼쳐진다.",비룡소,2017,https://bookthumb-phinf.pstatic.net/cover/124/713/12471319.jpg?type=m1&udate=20180710,-1381,7,아동
277957953,222,9788949110103 ,멋진 뼈다귀,윌리엄 스타이그 글 그림;조은수 옮김,"꼬마 돼지 펄은 숲에서 말하는 마귀할멈 뼈다귀를 만난다. 펄과 뼈다귀는 강도와 여우도 만나지만 뼈다귀가 마술을 부려 여우를 물리치고 무사히 집으로 돌아간다. 모든 물건을 살아 있는 것으로 보고 이야기도 하는 아이들의 상상의 세계가 잘 드러나 있고, 용기와 재치로 위기를 피해가는 내용이 재미있다. --어린이도서연구회",비룡소,1995,https://bookthumb-phinf.pstatic.net/cover/001/834/00183477.jpg?type=m1&udate=20130629,-1380,7,아동
277963743,46,9791188343317 ,"아무튼, 여름 - 내가 그리워한 건 여름이 아니라 여름의 나였다",김신회 (지은이),"보노보노처럼 살다니 다행이야 아무것도 안 해도 아무렇지 않구나 등으로 많은 독자의 공감을 불러일으킨 김신회 작가의 신작으로, 1년 내내 여름만 기다리며 사는 그가 마치 여름에게 보내는 러브레터처럼 때로는 수줍게 때로는 뜨겁게 써내려간 스물두 편의 에세이가 실려 있다.",제철소,2020,https://image.aladin.co.kr/product/24129/36/cover/k782639630_1.jpg,-1380,7,문학
277963636,707,9788936478513 ,테라 인코그니타 =고고학자 강인욱이 들려주는 미지의 역사 /Terra incognita,지은이: 강인욱,"숨겨진 역사를 찾아가는 고고학자의 비망록문명의 전환점에서 다시 돌아보는 미지의 세계우리는 고대를 어떤 시각으로 바라보고 있을까? 원시와 환상이라는 이중의 프리즘으로 역사를 바라볼 수밖에 없다는 사실은 어느 사회, 시대나 마찬가지일지 모른다. 하지만 먼 과거일수록 그것을 보는 우리의 시각은 거꾸로 우리 자신을 투명하게 보여준다. 유라시아와 동아시아로 시각을 넓히고 유물과 유적을 탐방하며 우리 고대사 인식을 점검해보는 이 책은 우리 역사인식의 ‘전환’을 자극하는 시도가 될 것이다.",창비,2021,https://image.aladin.co.kr/product/25967/84/cover/8936478516_1.jpg,-1376,7,학문
277968324,610,9788958284055 ,눈물바다,서현 글·그림,"아이들의 하루를 위로하고 함께 울어 주는 그림책이다. 요즘 아이들의 하루 풍경이 그려지며, 눈물을 통해 스스로의 마음을 달래는 아이들의 모습이 그려진다.",사계절출판사,2009,https://bookthumb-phinf.pstatic.net/cover/061/122/06112267.jpg?type=m1&udate=20131224,-1375,7,아동
277945391,564,9780307120007 ,Pat the bunny,by Dorothy Kunhardt,"책은 양면 구성으로 되어 있는데, 왼쪽 면에서 폴과 주디가 토끼 배를 만지거나, 까꿍놀이를 하거나, 꽃냄새를 맡으면, 그 내용에 맞게 오른쪽 면에서는 토끼털의 느낌을 살린 토끼모양의 그림과 까꿍놀이를 할 수 있는 수건이 붙어있어 들춰볼 수 있도록 했고, 향기를 넣어 폴과 주디처럼 꽃냄새를 맡게끔 만들었다.",Golden Book,1968,https://bookthumb-phinf.pstatic.net/cover/014/044/01404478.jpg?type=m1&udate=20120519,-1374,7,아동
277962424,455,9788965820475 ,(중고생이 꼭 읽어야 할) 한국단편소설 40,지은이: 김동인 외 ;김형주,"중고등학교 교과서와 교육 과정에 꼭 포함되는 필독 작품을 선정했고, 수능·논술·내신을 위해 충실한 작품 해설을 실었다. 한 권에 가장 많은 40편의 작품을 수록하면서도 전문을 실어 완전한 감상을 할 수 있도록 했다.",리베르,2012,http://image.aladin.co.kr/product/15644/52/cover/k672533935_1.jpg,-1373,7,청소년
277945051,53,9791156644392 ,(따라 하면서 배우는) 마이크로컨트롤러 :ATmega2560으로 프로그래밍하기,지은이: 허경용,"마이크로컨트롤러와 ATmega2560을 이해하기 위한 기본적인 내용을 다루고, 기본 기능인 아날로그와 디지털 데이터 입출력 및 이를 바탕으로 하는 고급 기능들을 다룬다. 그리고, ATmega2560과 흔히 함께 사용되는 주변장치의 사용법과 주변장치와의 연결을 위해 필요한 통신 방법을 다룬다.",한빛아카데미,2019,https://image.aladin.co.kr/product/18005/27/cover/k912534631_1.jpg,-1373,7,교육
277971773,65,9788960901445 ,세상에 예쁜 것 :그리운 작가의 마지막 산문집,지은이: 박완서,"박완서 작가가 세상을 떠난 지 어느덧 1년이 지났다. 못 가본 길이 더 아름답다를 끝으로 더 이상의 산문집을 볼 수 없다는 아쉬움이 크던 차에, 어떤 책에도 실리지 않은 원고들이 발견됐다. 여기에는 생전에 쓴 마지막 글도 들어 있다.",마음산책,2012,http://image.aladin.co.kr/product/1956/20/cover/896090144x_1.jpg,-1370,7,문학
277954623,429,9791185370491 ,홀로 즐기는 행복 닉센,지은이: 야마모토 나오코 ;옮긴이: 김대환,"‘닉센Niksen’은 네덜란드어로 ‘아무것도 하지 않는 것’을 의미한다. 아무것도 하지 않고, 아무것도 새롭게 만들어내지 않는 것. 의무감이나 생산성으로부터 자유로워져서 그냥 멍때리고 있는 것이다. 네덜란드인들은 이 ‘닉센’을 실행함으로써 전 세계에서 손꼽히는 행복한 사람들이 되었다.",잇북,2020,https://image.aladin.co.kr/product/25918/22/cover/k602737694_1.jpg,-1370,7,교육
277970402,605,9788957362808 ,혼자 사는데 돈이라도 있어야지 :비혼 여성을 위한 최소한의 경제 지침서,윤경희 지음,"결혼은 모르겠고, 일단 내가 내 생계를 책임져야 할 것 같은데 직장에서의 수명이 10년 이상 갈 수 있을지 장담할 수 없고, 생각하면 불안한데 뭘 어떻게 개선해야 좋을지 모르겠는 30대 초중반 여성 직장인들을 위한 책이 나왔다.",가나(가나문화콘텐츠),2021,https://image.aladin.co.kr/product/26543/58/cover/8957362800_1.jpg,-1369,7,교육
277960584,872,9788930232470 ,why? 신화와 전설,글: 박연아 ;그림: 극동만화연구소,"Why? 한국사 시리즈. 연오랑과 세오녀, 바리공주, 아기장수같이 우리 민족이 오랫동안 사랑해 온 옛이야기를 가려 뽑았다. 당나귀 귀를 가진 신라 경문왕, 고려 태조 왕건의 탄생 배경 같은 역사의 뒷이야기도 함께 살펴본다. 옛이야기 속에 담긴 조상들의 슬기와 지혜를 배우고 향가, 화랑, 삼국유사 같은 역사 상식도 공부할 수 있다.",예림당,2012,https://bookthumb-phinf.pstatic.net/cover/068/186/06818634.jpg?type=m1&udate=20150718,-1368,7,아동
277961672,577,9788949123141 ,가시고백 :김려령 장편소설,지은이: 김려령,"완득이, 우아한 거짓말로 청소년뿐만 아니라, 어른들까지 아우르며 폭넓은 사랑을 받고 있는 소설가 김려령이 2년 만에 새롭게 펴낸 소설이다. ‘천재 도둑놈 쉐끼’ 해일, ‘저것들 미쳤어 미쳤어! 욕에도 스타일이 있다’ 진오, ‘대찬 18세 소녀 대표’ 지란, ‘찰진 짝사랑의 진수’ 다영을 중심으로, 그들 심장 속에 박힌 가시 같은 고백을 하나씩 뽑아내는 가슴 뭉클한 이야기를 담고 있다.",비룡소,2012,https://bookthumb-phinf.pstatic.net/cover/068/188/06818828.jpg?type=m1&udate=20180525,-1367,7,문학
277971194,340,9791190257985 ,(68개 이슈로 한 번에 정리하는) 지도로 읽는 땅따먹기 세계사,이와타 슈젠 감수 ;박지운 옮김,"인류 5000년 역사에서 일어난 영토 다툼, 패권 경쟁, 혹은 세력 충돌을 68개 테마로 나누었다. 그래서 세계 역사의 변화와 흐름을 파악하는 데 유용하다. 세계사를 잘 모르더라도 시뮬레이션 게임과 같은 지도와 일러스트로 한눈에 파악할 수 있도록 정리하고 있다.",시그마북스,2021,https://image.aladin.co.kr/product/25860/89/cover/k662737468_1.jpg,-1364,7,학문
277962852,130,9788968332883 ,스토리텔링 바이블 :작가라면 알아야 할 이야기 창작 완벽 가이드,대니얼 조슈아 루빈 지음 ;이한이 옮김,“잘 나가는 이야기에는 남다른 스토리텔링이 있다!” 할리우드 경력 25년 작가가 알려주는 관계자가 ‘러브콜’을 보내고 독자들이 ‘결제’하는 팔리는 스토리의 법칙 27가지.,백도씨,2020,https://image.aladin.co.kr/product/25861/77/cover/8968332886_1.jpg,-1362,7,학문
277959332,600,9791158681258 ,(읽으면서 바로 써먹는) 어린이 속담,글·그림: 한날,"맛있는 공부 17권. 일상생활에서 많이 쓰이고, 국어 교과서에도 자주 등장하는 속담을 중심으로 초등학생이라면 꼭 알아야 할 속담 100개가 담겨 있다. 네이버 인기 웹툰 작가의 귀여운 캐릭터를 이용해 아이들의 눈높이에 맞춰 속담의 의미를 설명했다.",파란정원,2017,https://image.aladin.co.kr/product/12004/94/cover/k622531848_1.jpg,-1357,7,아동
277963312,368,9791165210885 ,"Git 교과서 =코드 이력, 하나도 놓치지 마라! /Git textbook",이호진 지음,"대표적인 버전 관리 시스템인 깃의 설치부터 커밋, 브랜치, 임시 처리, 병합, 복귀, 서브모듈, 태그까지 깃 입문자가 꼭 알아야 할 내용을 설명한 책이다.",길벗,2020,https://image.aladin.co.kr/product/23546/15/cover/k872638022_1.jpg,-1357,7,교육
277955298,558,9788901125367 ,우리 동네 한 바퀴,글·그림: 정지윤,"웅진 우리그림책 시리즈 9권. 함께 살아가는 동네의 따뜻함이 느껴지는 그림책이다. 책에서는 미로처럼 복잡한 동네의 모습을 그리고 그 안에서 얽히고설켜 살고 있는 다양한 사람들의 모습을 아이들에게 보여주고 있다. 화려하고 세련되지 않아도, 정확하고 깔끔하지 않아도 아이들은 이 동네에서 이웃의 삶을 바라보고 서로 관심을 가지며 함께 이야기하는 방법을 배우게 된다.",웅진씽크빅,2011,https://bookthumb-phinf.pstatic.net/cover/066/771/06677180.jpg?type=m1&udate=20170906,-1354,7,아동
277970217,459,9788970128337 ,달리기를 말할 때 내가 하고 싶은 이야기 =What I talk about when I talk about running,무라카미 하루키 지음 ;임홍빈 옮김,"무라카미 하루키의 달리기를 축으로 한 문학과 인생의 회고록. 달리기를 통해 데뷔 30년을 맞은 작가의 문학관과 인생관, 내적 성찰을 풀어냈다. 하루키는 왜 많은 운동 중에 달리기를 선택했는가? 달리기가 그의 소설에 어떤 영향을 미쳤는가? 하루키는 이 책에서 그에 관한 이야기를 솔직하게 털어놓았다.",문학사상,2009,http://image.aladin.co.kr/product/302/5/cover/8970128336_1.jpg,-1352,7,문학
277964029,292,9791190030519 ,사람에 대한 예의,지은이: 권석천,"민주주의, 산업화, 공정, 정의, 복지, 기본소득에 이르기까지, ‘사람 살기 좋은 세상’을 위한 변화는 계속되는데 왜 사람의 가치는 점점 떨어지는 걸까. 우린 왜 사람을 종종 잊고 마는 걸까.",어크로스,2020,https://image.aladin.co.kr/product/24147/31/cover/k452639540_1.jpg,-1352,7,학문
277961755,58,9788937473098 ,보건교사 안은영 :정세랑 장편소설,지은이: 정세랑,"오늘의 젊은 작가 9권. 지구에서 한아뿐, 덧니가 보고 싶어, 이만큼 가까이, 재인, 재욱, 재훈 등의 소설을 출간하며 참신한 상상력과 따뜻한 이야기로 독자의 사랑을 받아 온 소설가 정세랑의 장편소설.",민음사,2015,http://image.aladin.co.kr/product/7164/35/cover/8937473097_1.jpg,-1351,7,문학
277952536,596,9791196761219 ,너랑 있으면 벽에 대고 말하는 기분이야 :소통의 벽을 허무는 6가지 코드,지홍선 지음,"아무리 말해도 안 통한다면말하기를 멈추고 상대의 코드를 읽어라!벽 같은 그 사람과 소통하기 위해가장 먼저 알아야 할 6가지 대화 코드!우리는 가끔 벽 같은 사람과 마주친다. 나는 실컷 말했는데 대답이 없거나, 기껏 한다는 말조차 너무나 실망스러운 그 사람. 그와 대화하며 우리는 생각한다. ‘나 누구랑...",북앤미디어 디엔터,2020,https://bookthumb-phinf.pstatic.net/cover/175/465/17546512.jpg?type=m1&udate=20201204,-1350,7,교육
277970996,235,9788991643581 ,악의 추억 :이정명 장편소설,지은이: 이정명,"바람의 화원, 뿌리 깊은 나무의 작가 이정명이 2년 만에 선보이는 장편소설. 작가의 기존 작품과는 완전히 다른 스타일로 첫 장을 넘기는 순간부터 짜릿한 반전을 선사한다. 이 작품은 기묘한 연쇄살인을 쫓는 스릴러이면서 인간의 내면을 분석한 심리소설이며, 현실의 어두운 이면을 고발하는 사회소설이며 그 속에서 희생당하는 인간들의 이기심과 욕망을 그린 소설이기도 하다.",밀리언하우스,2009,https://bookthumb-phinf.pstatic.net/cover/060/837/06083726.jpg?type=m1&udate=20141122,-1349,7,문학
277970579,842,9788933801741 ,나목 :박완서 장편소설,지은이: 박완서,"박완서 소설전집 결정판' 1권 나목. 1.4후퇴 후, 암담하고 불안한 시기에 텅 빈 서울에 남겨진 사람들의 전쟁의 상흔과 사랑, 예술에 대한 사랑 등 생생한 이야기를 PX 초상화부에 근무하는 스무 살 여성의 시각에서 담아낸 이 작품은, 박완서 작가가 스무 살에 PX 초상화부에 근무하며 만난 故박수근 화백을 떠올리며 쓴 소설이다.",세계사,2012,http://image.aladin.co.kr/product/1494/44/cover/893380174x_1.jpg,-1344,7,문학
